g,r,i,z,y_true,y_argus,y_attnnet
21.007118225097656,20.638334274291992,20.284643173217773,20.01156997680664,1.0,0.9999964237213135,0.999980092048645
19.286067962646484,18.22014617919922,18.075305938720703,18.19137954711914,1.0,0.9999974966049194,0.9999897480010986
20.638572692871094,20.50238800048828,20.3509578704834,20.267580032348633,0.0,0.9999949932098389,0.9999794960021973
22.025346755981445,21.183237075805664,20.4588623046875,20.17608642578125,0.0,3.454317993600853e-05,3.5477267374517396e-05
16.896690368652344,16.41132354736328,16.124013900756836,16.113216400146484,1.0,0.9999966621398926,0.9999771118164062
23.56006622314453,21.721694946289062,20.546306610107422,20.036388397216797,0.0,7.209294562926516e-05,3.288546940893866e-05
21.845226287841797,21.052139282226562,20.43785285949707,20.181459426879883,0.0,0.0002707343373913318,3.902474418282509e-05
19.847366333007812,19.252830505371094,18.93362045288086,18.736244201660156,0.0,0.9999418258666992,0.9999678134918213
20.045122146606445,18.607166290283203,18.110496520996094,17.776081085205078,0.0,0.00042407267028465867,4.169328531133942e-05
20.60027313232422,19.03520393371582,18.530990600585938,18.235626220703125,0.0,0.0018353916238993406,5.297132156556472e-05
20.54058837890625,19.769588470458984,19.52811050415039,19.354171752929688,0.0,0.9999830722808838,0.9999864101409912
21.184242248535156,19.519620895385742,18.957569122314453,18.612533569335938,0.0,0.000555838574655354,3.995677980128676e-05
22.723285675048828,21.669673919677734,20.747962951660156,20.215696334838867,0.0,5.584050086326897e-05,3.644995376816951e-05
19.818256378173828,19.464086532592773,19.13800048828125,19.029659271240234,1.0,0.9999951124191284,0.9999814033508301
22.42721176147461,21.52876091003418,20.755355834960938,20.451114654541016,0.0,2.43086524278624e-05,3.280027522123419e-05
19.931381225585938,19.051971435546875,18.74578285217285,18.862667083740234,1.0,0.9999936819076538,0.9999886751174927
22.924327850341797,21.37101936340332,20.297691345214844,19.886436462402344,0.0,0.00011618304415605962,3.0228664400056005e-05
20.384048461914062,19.141639709472656,18.79979705810547,18.78636932373047,1.0,0.9999953508377075,0.99998939037323
19.818256378173828,19.464086532592773,19.13800048828125,19.029659271240234,1.0,0.9999936819076538,0.9999872446060181
20.89276123046875,19.20895004272461,18.631935119628906,18.318695068359375,0.0,0.0016155868070200086,6.266727723414078e-05
20.318031311035156,19.690155029296875,19.363582611083984,19.27223777770996,1.0,0.9999861717224121,0.9999741315841675
20.184436798095703,19.846155166625977,19.559654235839844,19.385395050048828,1.0,0.999995231628418,0.9999854564666748
19.787654876708984,18.851404190063477,18.71599769592285,18.338979721069336,0.0,0.9971103668212891,0.9926572442054749
21.41570472717285,20.58625030517578,19.89258575439453,19.600299835205078,1.0,0.9716125130653381,0.8356157541275024
19.80683135986328,18.47041130065918,18.172380447387695,18.112394332885742,1.0,0.9999946355819702,0.9999902248382568
18.61029052734375,18.031803131103516,17.540529251098633,17.40439796447754,1.0,0.9999957084655762,0.9999550580978394
18.932538986206055,18.825363159179688,18.86471939086914,18.978187561035156,0.0,0.9999957084655762,0.9999830722808838
20.29443359375,19.59671401977539,19.138227462768555,18.953266143798828,1.0,0.999995231628418,0.9999716281890869
18.66720962524414,18.148895263671875,17.832279205322266,17.752246856689453,1.0,0.9999779462814331,0.999975323677063
20.46126937866211,19.61627960205078,19.34636878967285,19.06886100769043,0.0,0.9999465942382812,0.9999737739562988
20.630414962768555,19.904848098754883,19.35688018798828,19.144500732421875,0.0,0.020278217270970345,8.395007898798212e-05
20.51152229309082,18.964569091796875,18.425931930541992,18.115612030029297,0.0,0.018959084525704384,0.0002565875183790922
20.624267578125,20.168777465820312,19.779451370239258,19.568355560302734,1.0,0.9999959468841553,0.9999809265136719
23.88974380493164,22.034879684448242,20.815500259399414,20.400836944580078,0.0,0.0017558224499225616,4.854411236010492e-05
19.94217872619629,18.58603858947754,18.107681274414062,17.815357208251953,0.0,0.0004521990194916725,4.338245707913302e-05
20.424894332885742,20.11414337158203,19.84807777404785,19.645540237426758,1.0,0.9999959468841553,0.999984860420227
16.64497947692871,16.139049530029297,15.94719123840332,16.012720108032227,1.0,0.999995231628418,0.9999585151672363
19.606992721557617,19.015609741210938,18.572959899902344,18.387332916259766,1.0,0.9999960660934448,0.9999792575836182
21.60382080078125,20.767642974853516,20.10329818725586,19.830394744873047,0.0,3.389918856555596e-05,3.224875035812147e-05
19.585493087768555,18.98154067993164,18.8193416595459,18.461444854736328,1.0,0.9999737739562988,0.9999467134475708
20.925939559936523,20.33209800720215,19.908899307250977,19.731048583984375,0.0,0.9999607801437378,0.9999669790267944
22.661972045898438,21.73427391052246,20.899404525756836,20.550596237182617,0.0,2.0157143808319233e-05,3.826474858215079e-05
20.966007232666016,20.245323181152344,19.694639205932617,19.465328216552734,0.0,0.00020273125846870244,3.478940561763011e-05
19.585494995117188,18.98154067993164,18.8193416595459,18.461444854736328,1.0,0.9999879598617554,0.9996222257614136
19.757854461669922,19.515213012695312,19.31671142578125,19.181808471679688,0.0,0.9999958276748657,0.9999706745147705
22.185110092163086,21.292388916015625,20.595075607299805,20.34441375732422,0.0,4.468290353543125e-05,3.095342981396243e-05
19.19579315185547,18.453556060791016,18.126605987548828,18.140560150146484,1.0,0.9999964237213135,0.9999895095825195
20.587535858154297,20.331539154052734,20.08611488342285,19.933469772338867,0.0,0.9999760389328003,0.9999755620956421
18.784502029418945,18.266124725341797,17.89769744873047,17.819358825683594,1.0,0.9999942779541016,0.9999872446060181
23.221332550048828,22.24517059326172,21.34676170349121,20.974498748779297,0.0,2.121567740687169e-05,3.5321270843269303e-05
21.184146881103516,20.90806770324707,20.642616271972656,20.484663009643555,1.0,0.9999954700469971,0.9999830722808838
18.58623504638672,18.115447998046875,17.76207160949707,17.652320861816406,1.0,0.9999973773956299,0.9999872446060181
17.677841186523438,17.211315155029297,17.07561492919922,17.015380859375,0.0,0.9994770884513855,0.9999538660049438
19.3018741607666,18.768678665161133,18.18170166015625,17.92506980895996,1.0,0.9999963045120239,0.9999786615371704
21.007118225097656,20.638334274291992,20.284645080566406,20.01156997680664,1.0,0.9999958276748657,0.9999781847000122
19.662986755371094,18.41061019897461,18.040809631347656,17.93846893310547,1.0,0.9999959468841553,0.9999899864196777
23.66436004638672,21.525623321533203,20.48868179321289,20.023296356201172,0.0,0.00014887638099025935,3.0480450732284226e-05
22.73532485961914,20.870052337646484,19.811153411865234,19.37528419494629,0.0,7.143822585931048e-05,2.9526438083848916e-05
19.193748474121094,19.058975219726562,19.720205307006836,19.479713439941406,1.0,0.999995231628418,0.8674015402793884
17.766353607177734,17.348339080810547,17.11981201171875,16.96490478515625,1.0,0.999997615814209,0.9999794960021973
19.57693099975586,19.071720123291016,18.7819881439209,18.69700050354004,1.0,0.9999974966049194,0.9999864101409912
19.585493087768555,18.98154067993164,18.8193416595459,18.461444854736328,1.0,0.9999719858169556,0.999950647354126
18.324974060058594,18.142324447631836,17.789615631103516,17.84278106689453,0.0,0.999996542930603,0.9999834299087524
20.265920639038086,19.724571228027344,19.276960372924805,19.092485427856445,1.0,0.9999843835830688,0.9999161958694458
22.433120727539062,21.46791648864746,20.659027099609375,20.33620834350586,0.0,1.9569022697396576e-05,3.431836375966668e-05
19.95716094970703,18.949981689453125,18.38794708251953,18.067920684814453,1.0,0.9999494552612305,0.9998669624328613
19.555660247802734,19.387420654296875,19.223712921142578,19.178903579711914,0.0,0.9999878406524658,0.9999655485153198
19.230396270751953,19.09766387939453,18.924983978271484,18.811424255371094,0.0,0.9999452829360962,0.9999699592590332
19.968830108642578,19.784711837768555,19.666601181030273,19.38139533996582,0.0,0.9999946355819702,0.9999827146530151
20.26592254638672,19.724573135375977,19.276960372924805,19.092487335205078,1.0,0.9999877214431763,0.9998905658721924
23.298093795776367,22.005470275878906,20.857397079467773,20.254383087158203,0.0,6.33357121841982e-05,3.231931623304263e-05
18.439369201660156,17.467458724975586,17.026981353759766,17.0278263092041,1.0,0.999997615814209,0.9999891519546509
20.825923919677734,19.687557220458984,19.247709274291992,18.78885841369629,0.0,0.0017371270805597305,4.466347672860138e-05
18.303081512451172,17.378463745117188,17.35409164428711,17.279193878173828,1.0,0.9999953508377075,0.9999892711639404
20.607227325439453,20.279743194580078,20.171478271484375,20.249053955078125,0.0,0.9999961853027344,0.9999727010726929
18.361865997314453,17.443546295166016,17.176204681396484,16.995372772216797,1.0,0.9999939203262329,0.9999886751174927
20.054868698120117,18.655029296875,18.1651668548584,17.873117446899414,0.0,0.0019579529762268066,7.220639963634312e-05
20.795177459716797,20.50521469116211,20.35694122314453,20.093374252319336,0.0,0.9999957084655762,0.9999853372573853
22.16460609436035,20.45691680908203,19.7973575592041,19.397258758544922,0.0,5.3236370149534196e-05,3.118822496617213e-05
18.430618286132812,17.466716766357422,16.971519470214844,16.9938907623291,1.0,0.9999927282333374,0.9999864101409912
21.33788299560547,20.57965850830078,19.988277435302734,19.746057510375977,0.0,0.0006771525368094444,7.68856771173887e-05
20.679073333740234,20.507625579833984,20.318567276000977,20.199878692626953,0.0,0.9999946355819702,0.9999759197235107
18.958053588867188,18.678468704223633,18.438371658325195,18.363239288330078,0.0,0.997865617275238,0.9991470575332642
20.238224029541016,19.573806762695312,19.05556869506836,18.832176208496094,0.0,0.006167279090732336,0.00010142216342501342
19.96627426147461,18.561954498291016,18.1036376953125,17.802762985229492,0.0,0.0007341032032854855,4.407181768328883e-05
22.239431381225586,20.434402465820312,19.58306884765625,19.17708969116211,0.0,0.00013971653243061155,2.9821478165104054e-05
19.77899169921875,19.12549591064453,18.710411071777344,18.596088409423828,1.0,0.9999954700469971,0.9999879598617554
19.719959259033203,19.414356231689453,19.29754638671875,18.99774932861328,0.0,0.9999831914901733,0.9999604225158691
19.68228530883789,19.108585357666016,18.787364959716797,18.730831146240234,1.0,0.9999961853027344,0.9999816417694092
18.40302848815918,17.22270393371582,16.976722717285156,16.959285736083984,1.0,0.9999940395355225,0.9999849796295166
20.519458770751953,20.174297332763672,19.827978134155273,19.707244873046875,1.0,0.9999902248382568,0.9999804496765137
20.519458770751953,20.174297332763672,19.827978134155273,19.707244873046875,1.0,0.9999872446060181,0.9999833106994629
20.346193313598633,19.265670776367188,18.86434555053711,18.6532039642334,1.0,0.9999936819076538,0.9999804496765137
23.799100875854492,22.732830047607422,21.870502471923828,21.5621280670166,0.0,4.816304863197729e-05,3.7103814975125715e-05
16.794387817382812,16.281356811523438,15.843738555908203,15.819969177246094,1.0,0.9999963045120239,0.9999752044677734
20.893211364746094,19.2423038482666,18.68575096130371,18.40294647216797,0.0,0.0010268032783642411,4.462082142708823e-05
22.479799270629883,21.630001068115234,20.859378814697266,20.54001235961914,0.0,1.896532739920076e-05,3.3776792406570166e-05
22.42281723022461,20.525352478027344,19.767080307006836,19.362892150878906,0.0,0.0002873506164178252,2.921055056503974e-05
19.75969123840332,19.39930534362793,19.05603790283203,18.93634796142578,1.0,0.9999939203262329,0.9999834299087524
22.537036895751953,21.919862747192383,21.268470764160156,21.009765625,0.0,3.49506844941061e-05,4.178558447165415e-05
20.184436798095703,19.846155166625977,19.559654235839844,19.38539695739746,1.0,0.9999957084655762,0.9999852180480957
19.485618591308594,18.9450740814209,18.550987243652344,18.35577964782715,1.0,0.9999966621398926,0.9999829530715942
20.542987823486328,20.282161712646484,19.911846160888672,19.84638214111328,1.0,0.9999938011169434,0.9999872446060181
19.95716094970703,18.949983596801758,18.38794708251953,18.067922592163086,1.0,0.9999489784240723,0.9985582232475281
20.08460235595703,18.733707427978516,18.314870834350586,18.078805923461914,1.0,0.9999923706054688,0.9999885559082031
20.647136688232422,19.233150482177734,18.71334457397461,18.368690490722656,0.0,0.9867240786552429,0.0429144985973835
20.65859603881836,20.009931564331055,19.556629180908203,19.460193634033203,1.0,0.9999967813491821,0.9999849796295166
21.32758903503418,20.465566635131836,19.87500762939453,19.536365509033203,1.0,0.9997051358222961,0.9744539260864258
20.306045532226562,18.811321258544922,18.238208770751953,17.961471557617188,1.0,0.9999889135360718,0.9999619722366333
19.681690216064453,19.452346801757812,19.193574905395508,19.14181137084961,0.0,0.999988317489624,0.999976396560669
20.624267578125,20.16877555847168,19.779451370239258,19.568355560302734,1.0,0.999996542930603,0.999985933303833
18.546876907348633,17.6746768951416,17.26757049560547,17.375762939453125,1.0,0.999992847442627,0.9999879598617554
21.665626525878906,19.887962341308594,19.274675369262695,18.86465072631836,0.0,0.0009088411461561918,3.553120404831134e-05
20.05803680419922,18.661151885986328,18.95025062561035,18.47887420654297,1.0,0.8236618638038635,0.9934883117675781
20.624267578125,20.16877555847168,19.779451370239258,19.568355560302734,1.0,0.9999957084655762,0.999984622001648
